sample_path,sample_id,label,old_region,new_region,suggested_region,old_bounce,new_bounce,old_event_start,old_event_end,new_event_start,new_event_end,changed_fields,region_status,bounce_status,time_status,audio_diff_peak_time,review_note,change_reason,time_reason,region_hint,clip_id
dataset\ground_ball\Codex_Workstation\G_199,G_199,ground_ball,2,2,3,yes,yes,1.620,1.720,1.620,1.720,,suggested_change_needs_visual_review,needs_knee_height_visual_review,needs_visual_review,3.240,,,global_audio_diff_peak_outside_event_tolerance:3.240,\b(second baseman|second base|2nd baseman|2nd base)\b,MLB_824109_carter-jensen-grounds-out-to-first-baseman-josh-naylor-bobby-witt-jr-_head_0p000_6p000
dataset\ground_ball\Codex_Workstation\G_200,G_200,ground_ball,3,3,1,yes,yes,1.880,1.980,1.880,1.980,,suggested_change_needs_visual_review,needs_knee_height_visual_review,needs_visual_review,5.920,,,global_audio_diff_peak_outside_event_tolerance:5.920,\b(third baseman|third base|3rd baseman|3rd base|third-base line|hot corner)\b,MLB_824920_ozzie-albies-grounds-out-third-baseman-jorbit-vivas-to-first-baseman-_head_0p000_6p000
dataset\ground_ball\Codex_Workstation\G_201,G_201,ground_ball,2,2,2,no,no,4.740,4.840,4.740,4.840,,source_hint_matches,needs_knee_height_visual_review,needs_visual_review,3.460,,,global_audio_diff_peak_outside_event_tolerance:3.460;large_refinement_shift:4.000->4.790,\b(shortstop|short stop|left side|hole between third and short)\b,MLB_823787_kyle-hurt-in-play-out-s-to-andrew-vaughn_head_0p000_6p000
dataset\ground_ball\Codex_Workstation\G_202,G_202,ground_ball,2,2,2,no,no,3.420,3.520,3.420,3.520,,source_hint_matches,needs_knee_height_visual_review,needs_visual_review,5.680,,,global_audio_diff_peak_outside_event_tolerance:5.680;large_refinement_shift:4.000->3.470,\b(shortstop|short stop|left side|hole between third and short)\b,MLB_823300_jose-suarez-in-play-run-s-to-ty-france-x4828_head_0p000_6p000
dataset\ground_ball\Codex_Workstation\G_203,G_203,ground_ball,3,3,1,yes,yes,1.840,1.940,1.840,1.940,,suggested_change_needs_visual_review,needs_knee_height_visual_review,needs_visual_review,1.880,,,large_refinement_shift:1.350->1.890,\b(third baseman|third base|3rd baseman|3rd base|third-base line|hot corner)\b,MLB_824030_nathan-eovaldi-in-play-no-out-to-zach-neto-sfghud_head_0p000_6p000
dataset\ground_ball\Codex_Workstation\G_204,G_204,ground_ball,2,2,,yes,yes,2.780,2.880,2.780,2.880,,needs_visual_review,needs_knee_height_visual_review,needs_visual_review,3.500,,,global_audio_diff_peak_outside_event_tolerance:3.500;large_refinement_shift:3.650->2.830,,MLB_825080_brandon-pfaadt-in-play-out-s-to-sterlin-thompson_head_0p000_6p000
dataset\ground_ball\Codex_Workstation\G_205,G_205,ground_ball,2,2,2,yes,yes,3.880,3.980,3.880,3.980,,source_hint_matches,needs_knee_height_visual_review,needs_visual_review,3.300,,,global_audio_diff_peak_outside_event_tolerance:3.300;large_refinement_shift:3.350->3.930,\b(shortstop|short stop|left side|hole between third and short)\b,MLB_825080_ezequiel-tovar-grounds-into-a-force-out-shortstop-geraldo-perdomo-to-_head_0p000_6p000
dataset\ground_ball\Codex_Workstation\G_206,G_206,ground_ball,2,2,3,yes,yes,3.340,3.440,3.340,3.440,,suggested_change_needs_visual_review,needs_knee_height_visual_review,pass_audio_only_needs_visual_confirmation,3.400,,,,\b(second baseman|second base|2nd baseman|2nd base)\b,MLB_824759_sonny-gray-in-play-run-s-to-victor-caratini_head_0p000_6p000
dataset\ground_ball\Codex_Workstation\G_207,G_207,ground_ball,2,2,,yes,yes,2.780,2.880,2.780,2.880,,needs_visual_review,needs_knee_height_visual_review,needs_visual_review,3.360,,,global_audio_diff_peak_outside_event_tolerance:3.360;large_refinement_shift:2.100->2.830,,MLB_824108_bryan-woo-in-play-out-s-to-maikel-garcia-cpbubo_head_0p000_6p000
dataset\ground_ball\Codex_Workstation\G_208,G_208,ground_ball,1,1,,yes,yes,1.740,1.840,1.740,1.840,,needs_visual_review,needs_knee_height_visual_review,needs_visual_review,0.640,,,global_audio_diff_peak_outside_event_tolerance:0.640,,MLB_824108_seth-lugo-in-play-out-s-to-j-p-crawford-3zcb31_head_0p000_6p000
dataset\ground_ball\Codex_Workstation\G_209,G_209,ground_ball,1,1,2,yes,yes,0.980,1.080,0.980,1.080,,suggested_change_needs_visual_review,needs_knee_height_visual_review,needs_visual_review,1.020,,,large_refinement_shift:2.150->1.030,\b(shortstop|short stop|left side|hole between third and short)\b,MLB_823786_mookie-betts-grounds-out-shortstop-joey-ortiz-to-first-baseman-andrew_head_0p000_6p000
dataset\ground_ball\Codex_Workstation\G_210,G_210,ground_ball,1,1,,yes,yes,0.830,0.930,0.830,0.930,,needs_visual_review,needs_knee_height_visual_review,needs_visual_review,5.900,,,global_audio_diff_peak_outside_event_tolerance:5.900,,MLB_823220_keaton-winn-in-play-out-s-to-colson-montgomery_head_0p000_6p000
dataset\ground_ball\Codex_Workstation\G_211,G_211,ground_ball,1,1,,yes,yes,3.320,3.420,3.320,3.420,,needs_visual_review,needs_knee_height_visual_review,pass_audio_only_needs_visual_confirmation,3.380,,,,,MLB_825081_blas-castano-in-play-run-s-to-geraldo-perdomo_head_0p000_6p000
dataset\ground_ball\Codex_Workstation\G_212,G_212,ground_ball,3,3,,yes,yes,2.880,2.980,2.880,2.980,,needs_visual_review,needs_knee_height_visual_review,needs_visual_review,3.360,,,global_audio_diff_peak_outside_event_tolerance:3.360;large_refinement_shift:2.150->2.930,,MLB_824921_ronald-acuna-jr-grounds-out-softly-first-baseman-luis-garcia-jr-to-pi_head_0p000_6p000
dataset\ground_ball\Codex_Workstation\G_213,G_213,ground_ball,1,1,,yes,yes,2.180,2.280,2.180,2.280,,needs_visual_review,needs_knee_height_visual_review,needs_visual_review,5.220,,,global_audio_diff_peak_outside_event_tolerance:5.220,,MLB_823784_jacob-misiorowski-in-play-run-s-to-ivan-herrera_head_0p000_6p000
dataset\ground_ball\Codex_Workstation\G_214,G_214,ground_ball,1,1,,yes,yes,1.420,1.520,1.420,1.520,,needs_visual_review,needs_knee_height_visual_review,needs_visual_review,3.440,,,global_audio_diff_peak_outside_event_tolerance:3.440;large_refinement_shift:2.150->1.470,,MLB_823625_brock-burke-in-play-run-s-to-carson-benge_head_0p000_6p000
dataset\ground_ball\Codex_Workstation\G_216,G_216,ground_ball,3,3,,yes,yes,2.820,2.920,2.820,2.920,,needs_visual_review,needs_knee_height_visual_review,pass_audio_only_needs_visual_confirmation,2.660,,,,,MLB_822812_otto-lopez-grounds-out-third-baseman-kazuma-okamoto-to-first-baseman-_head_0p000_6p000
dataset\ground_ball\Codex_Workstation\G_217,G_217,ground_ball,1,1,,yes,yes,3.600,3.700,3.600,3.700,,needs_visual_review,needs_knee_height_visual_review,needs_visual_review,3.640,,,large_refinement_shift:2.500->3.650,,MLB_822812_tyler-rogers-in-play-run-s-to-jakob-marsee_head_0p000_6p000
dataset\ground_ball\Codex_Workstation\G_218,G_218,ground_ball,1,1,,yes,yes,3.620,3.720,3.620,3.720,,needs_visual_review,needs_knee_height_visual_review,needs_visual_review,4.800,,,global_audio_diff_peak_outside_event_tolerance:4.800;large_refinement_shift:3.100->3.670,,MLB_825005_aaron-civale-in-play-run-s-to-josh-naylor_head_0p000_6p000
dataset\ground_ball\Codex_Workstation\G_219,G_219,ground_ball,3,3,,yes,yes,3.180,3.280,3.180,3.280,,needs_visual_review,needs_knee_height_visual_review,needs_visual_review,5.860,,,global_audio_diff_peak_outside_event_tolerance:5.860;large_refinement_shift:2.150->3.230,,MLB_825005_bryce-miller-in-play-run-s-to-jeff-mcneil_head_0p000_6p000
dataset\ground_ball\Codex_Workstation\G_220,G_220,ground_ball,3,3,1,yes,yes,3.420,3.520,3.420,3.520,,suggested_change_needs_visual_review,needs_knee_height_visual_review,needs_visual_review,3.460,,,large_refinement_shift:2.500->3.470,\b(third baseman|third base|3rd baseman|3rd base|third-base line|hot corner)\b,MLB_824434_mitchell-parker-in-play-run-s-to-jose-ramirez_head_0p000_6p000
dataset\ground_ball\Codex_Workstation\G_221,G_221,ground_ball,2,2,,yes,yes,3.160,3.260,3.160,3.260,,needs_visual_review,needs_knee_height_visual_review,needs_visual_review,3.900,,,global_audio_diff_peak_outside_event_tolerance:3.900;large_refinement_shift:2.150->3.210,,MLB_824837_griffin-jax-in-play-run-s-to-blaze-alexander_head_0p000_6p000
dataset\ground_ball\Codex_Workstation\G_222,G_222,ground_ball,2,2,,yes,yes,2.000,2.100,2.000,2.100,,needs_visual_review,needs_knee_height_visual_review,needs_visual_review,3.480,,,global_audio_diff_peak_outside_event_tolerance:3.480,,MLB_823379_hoby-milner-in-play-out-s-to-jake-mangum_head_0p000_6p000
dataset\ground_ball\Codex_Workstation\G_223,G_223,ground_ball,1,1,,yes,yes,3.180,3.280,3.180,3.280,,needs_visual_review,needs_knee_height_visual_review,pass_audio_only_needs_visual_confirmation,3.220,,,,,MLB_824758_greg-weissert-in-play-run-s-to-dominic-smith_head_0p000_6p000
dataset\ground_ball\Codex_Workstation\G_224,G_224,ground_ball,3,3,4,yes,yes,1.440,1.540,1.440,1.540,,suggested_change_needs_visual_review,needs_knee_height_visual_review,needs_visual_review,3.540,,,global_audio_diff_peak_outside_event_tolerance:3.540;large_refinement_shift:2.500->1.490,\b(first baseman|first base|1st baseman|1st base|first-base line)\b,MLB_822811_spencer-miles-in-play-out-s-to-jakob-marsee_head_0p000_6p000
dataset\ground_ball\Codex_Workstation\G_225,G_225,ground_ball,3,3,2,yes,yes,2.840,2.940,2.840,2.940,,suggested_change_needs_visual_review,needs_knee_height_visual_review,needs_visual_review,4.560,,,global_audio_diff_peak_outside_event_tolerance:4.560;large_refinement_shift:2.150->2.890,\b(shortstop|short stop|left side|hole between third and short)\b,MLB_824597_randal-grichuk-grounds-out-sharply-shortstop-ryan-kreidler-to-first-b_head_0p000_6p000
dataset\ground_ball\Codex_Workstation\G_226,G_226,ground_ball,3,3,,yes,yes,2.100,2.200,2.100,2.200,,needs_visual_review,needs_knee_height_visual_review,pass_audio_only_needs_visual_confirmation,2.140,,,,,MLB_823785_justin-bruihl-in-play-out-s-to-jake-bauers_head_0p000_6p000
dataset\ground_ball\Codex_Workstation\G_227,G_227,ground_ball,3,3,2,yes,yes,2.460,2.560,2.460,2.560,,suggested_change_needs_visual_review,needs_knee_height_visual_review,needs_visual_review,2.520,,,large_refinement_shift:2.000->2.510,\b(shortstop|short stop|left side|hole between third and short)\b,MLB_823785_jose-fermin-grounds-out-shortstop-david-hamilton-to-first-baseman-jak_head_0p000_6p000
dataset\ground_ball\Codex_Workstation\G_228,G_228,ground_ball,1,1,2,yes,yes,2.200,2.300,2.200,2.300,,suggested_change_needs_visual_review,needs_knee_height_visual_review,needs_visual_review,0.840,,,global_audio_diff_peak_outside_event_tolerance:0.840,\b(shortstop|short stop|left side|hole between third and short)\b,MLB_822898_yordan-alvarez-grounds-out-third-baseman-josh-jung-to-first-baseman-j_head_0p000_6p000
dataset\ground_ball\Codex_Workstation\G_229,G_229,ground_ball,1,1,,yes,yes,2.820,2.920,2.820,2.920,,needs_visual_review,needs_knee_height_visual_review,needs_visual_review,1.220,,,global_audio_diff_peak_outside_event_tolerance:1.220,"ambiguous:1,4",MLB_825003_luis-medina-in-play-out-s-to-randy-arozarena_head_0p000_6p000
dataset\ground_ball\Codex_Workstation\G_230,G_230,ground_ball,2,2,,yes,yes,1.160,1.260,1.160,1.260,,needs_visual_review,needs_knee_height_visual_review,needs_visual_review,5.600,,,global_audio_diff_peak_outside_event_tolerance:5.600;large_refinement_shift:2.150->1.210,,MLB_825003_cooper-criswell-in-play-run-s-to-jeff-mcneil_head_0p000_6p000
dataset\ground_ball\Codex_Workstation\G_231,G_231,ground_ball,3,3,2,yes,yes,3.180,3.280,3.180,3.280,,suggested_change_needs_visual_review,needs_knee_height_visual_review,needs_visual_review,5.280,,,global_audio_diff_peak_outside_event_tolerance:5.280;large_refinement_shift:2.100->3.230,\b(shortstop|short stop|left side|hole between third and short)\b,MLB_825003_darell-hernaiz-grounds-into-a-force-out-shortstop-j-p-crawford-to-sec_head_0p000_6p000
dataset\ground_ball\Codex_Workstation\G_232,G_232,ground_ball,3,3,,yes,yes,1.040,1.140,1.040,1.140,,needs_visual_review,needs_knee_height_visual_review,needs_visual_review,3.900,,,global_audio_diff_peak_outside_event_tolerance:3.900;large_refinement_shift:2.000->1.090,,MLB_824270_casey-mize-in-play-no-out-to-donovan-walton_head_0p000_6p000
dataset\ground_ball\Codex_Workstation\G_233,G_233,ground_ball,1,1,4,yes,yes,5.600,5.700,5.600,5.700,,suggested_change_needs_visual_review,needs_knee_height_visual_review,needs_visual_review,5.800,,,large_refinement_shift:4.000->5.650,\b(first baseman|first base|1st baseman|1st base|first-base line)\b,MLB_824756_bryce-elder-in-play-no-out-to-marcelo-mayer_head_0p000_6p000
dataset\ground_ball\Codex_Workstation\G_234,G_234,ground_ball,3,3,,yes,yes,3.260,3.360,3.260,3.360,,needs_visual_review,needs_knee_height_visual_review,needs_visual_review,5.660,,,global_audio_diff_peak_outside_event_tolerance:5.660,,MLB_823947_shohei-ohtani-in-play-run-s-to-willi-castro_head_0p000_6p000
dataset\ground_ball\Codex_Workstation\G_235,G_235,ground_ball,2,2,,yes,yes,2.800,2.900,2.800,2.900,,needs_visual_review,needs_knee_height_visual_review,needs_visual_review,5.600,,,global_audio_diff_peak_outside_event_tolerance:5.600;large_refinement_shift:2.150->2.850,,MLB_824595_davis-martin-in-play-run-s-to-ryan-kreidler_head_0p000_6p000
dataset\ground_ball\Codex_Workstation\G_236,G_236,ground_ball,1,1,,yes,yes,3.160,3.260,3.160,3.260,,needs_visual_review,needs_knee_height_visual_review,pass_audio_only_needs_visual_confirmation,3.220,,,,,MLB_824757_payton-tolle-in-play-run-s-to-jorge-mateo_head_0p000_6p000
dataset\ground_ball\Codex_Workstation\G_237,G_237,ground_ball,2,2,,yes,yes,3.140,3.240,3.140,3.240,,needs_visual_review,needs_knee_height_visual_review,needs_visual_review,4.640,,,global_audio_diff_peak_outside_event_tolerance:4.640,,MLB_824834_louis-varland-in-play-out-s-to-jackson-holliday_head_0p000_6p000
dataset\ground_ball\Codex_Workstation\G_238,G_238,ground_ball,2,2,,yes,yes,1.340,1.440,1.340,1.440,,needs_visual_review,needs_knee_height_visual_review,needs_visual_review,1.400,,,large_refinement_shift:2.150->1.390,,MLB_823378_mason-montgomery-in-play-run-s-to-seiya-suzuki_head_0p000_6p000
dataset\ground_ball\Codex_Workstation\G_239,G_239,ground_ball,2,2,,yes,yes,1.720,1.820,1.720,1.820,,needs_visual_review,needs_knee_height_visual_review,needs_visual_review,5.240,,,global_audio_diff_peak_outside_event_tolerance:5.240,,MLB_824515_dominic-smith-grounds-out-second-baseman-spencer-steer-to-first-basem_head_0p000_6p000
dataset\ground_ball\Codex_Workstation\G_240,G_240,ground_ball,2,2,1,yes,yes,1.920,2.020,1.920,2.020,,suggested_change_needs_visual_review,needs_knee_height_visual_review,needs_visual_review,2.520,,,global_audio_diff_peak_outside_event_tolerance:2.520;large_refinement_shift:3.150->1.970,\b(third baseman|third base|3rd baseman|3rd base|third-base line|hot corner)\b,MLB_822732_andrew-alvarez-in-play-run-s-to-freddy-fermin_head_0p000_6p000
dataset\ground_ball\Codex_Workstation\G_241,G_241,ground_ball,3,3,,yes,yes,0.960,1.060,0.960,1.060,,needs_visual_review,needs_knee_height_visual_review,needs_visual_review,4.240,,,global_audio_diff_peak_outside_event_tolerance:4.240;large_refinement_shift:2.150->1.010,,MLB_823377_taj-bradley-in-play-out-s-to-oneil-cruz_head_0p000_6p000
dataset\ground_ball\Codex_Workstation\G_242,G_242,ground_ball,1,1,,no,no,1.960,2.060,1.960,2.060,,needs_visual_review,needs_knee_height_visual_review,pass_audio_only_needs_visual_confirmation,2.020,,,,"ambiguous:2,4",MLB_824041_jorge-soler-grounds-out-shortstop-ronny-mauricio-to-first-baseman-bre_auto1_10p360_16p360
dataset\ground_ball\Codex_Workstation\G_243,G_243,ground_ball,1,1,4,yes,yes,1.580,1.680,1.580,1.680,,suggested_change_needs_visual_review,needs_knee_height_visual_review,needs_visual_review,2.440,,,global_audio_diff_peak_outside_event_tolerance:2.440;large_refinement_shift:1.000->1.630,\b(first baseman|first base|1st baseman|1st base|first-base line)\b,MLB_825105_joe-ross-in-play-run-s-to-mike-yastrzemski-x3661_auto1_4p340_10p340
dataset\ground_ball\Codex_Workstation\G_244,G_244,ground_ball,1,1,2,no,no,1.940,2.040,1.940,2.040,,suggested_change_needs_visual_review,needs_knee_height_visual_review,needs_visual_review,3.600,,,global_audio_diff_peak_outside_event_tolerance:3.600,\b(shortstop|short stop|left side|hole between third and short)\b,MLB_822758_edgardo-henriquez-in-play-run-s-to-jacob-young_auto1_1p460_7p460
dataset\ground_ball\Codex_Workstation\G_245,G_245,ground_ball,2,2,3,yes,yes,1.940,2.040,1.940,2.040,,suggested_change_needs_visual_review,needs_knee_height_visual_review,pass_audio_only_needs_visual_confirmation,1.980,,,,\b(second baseman|second base|2nd baseman|2nd base)\b,MLB_823240_erik-miller-in-play-run-s-to-carson-benge_auto1_1p480_7p480
dataset\ground_ball\Codex_Workstation\G_247,G_247,ground_ball,2,2,,yes,yes,0.980,1.080,0.980,1.080,,needs_visual_review,needs_knee_height_visual_review,pass_audio_only_needs_visual_confirmation,1.020,,,,"ambiguous:2,3",MLB_823730_mick-abel-in-play-out-s-to-ben-williamson_auto1_0p000_6p000
dataset\ground_ball\Codex_Workstation\G_248,G_248,ground_ball,3,3,,yes,yes,1.720,1.820,1.720,1.820,,needs_visual_review,needs_knee_height_visual_review,pass_audio_only_needs_visual_confirmation,1.760,,,,"ambiguous:1,2",MLB_823730_brooks-lee-grounds-out-sharply-shortstop-ben-williamson-to-first-base_auto1_0p000_6p000
dataset\ground_ball\Codex_Workstation\G_249,G_249,ground_ball,2,2,2,no,no,0.650,0.750,0.650,0.750,,source_hint_matches,needs_knee_height_visual_review,needs_visual_review,4.400,,,global_audio_diff_peak_outside_event_tolerance:4.400,\b(shortstop|short stop|left side|hole between third and short)\b,MLB_824620_addison-barger-exits-game-with-ankle-discomfort_auto1_5p140_11p140
dataset\ground_ball\Codex_Workstation\G_250,G_250,ground_ball,2,2,2,no,no,1.940,2.040,1.940,2.040,,source_hint_matches,needs_knee_height_visual_review,pass_audio_only_needs_visual_confirmation,2.000,,,,\b(shortstop|short stop|left side|hole between third and short)\b,MLB_824131_angel-zerpa-in-play-out-s-to-lane-thomas_auto1_2p960_8p960
dataset\ground_ball\Codex_Workstation\G_251,G_251,ground_ball,2,2,3,yes,yes,0.670,0.770,0.670,0.770,,suggested_change_needs_visual_review,needs_knee_height_visual_review,pass_audio_only_needs_visual_confirmation,0.580,,,,\b(second baseman|second base|2nd baseman|2nd base)\b,MLB_825102_ryan-thompson-in-play-run-s-to-drake-baldwin_auto1_5p200_11p200
dataset\ground_ball\Codex_Workstation\G_252,G_252,ground_ball,2,2,,yes,yes,1.440,1.540,1.440,1.540,,needs_visual_review,needs_knee_height_visual_review,needs_visual_review,1.580,,,large_refinement_shift:0.850->1.490,"ambiguous:2,3",MLB_824296_alec-burleson-grounds-out-shortstop-javier-baez-to-first-baseman-spen_auto1_2p020_8p020
dataset\ground_ball\Codex_Workstation\G_253,G_253,ground_ball,1,1,4,yes,yes,1.560,1.660,1.560,1.660,,suggested_change_needs_visual_review,needs_knee_height_visual_review,needs_visual_review,4.020,,,global_audio_diff_peak_outside_event_tolerance:4.020;large_refinement_shift:0.850->1.610,\b(first baseman|first base|1st baseman|1st base|first-base line)\b,MLB_823401_yohan-ramirez-in-play-run-s-to-manny-machado_auto1_3p180_9p180
dataset\ground_ball\Codex_Workstation\G_254,G_254,ground_ball,2,2,4,yes,yes,2.260,2.360,2.260,2.360,,suggested_change_needs_visual_review,needs_knee_height_visual_review,needs_visual_review,2.020,,,large_refinement_shift:2.900->2.310,\b(first baseman|first base|1st baseman|1st base|first-base line)\b,MLB_822755_andre-pallante-in-play-run-s-to-daylen-lile-76edfd_auto1_1p500_7p500
dataset\ground_ball\Codex_Workstation\G_255,G_255,ground_ball,2,2,,yes,yes,1.330,1.430,1.330,1.430,,needs_visual_review,needs_knee_height_visual_review,needs_visual_review,3.320,,,global_audio_diff_peak_outside_event_tolerance:3.320;large_refinement_shift:0.500->1.380,"ambiguous:2,3,4",MLB_824619_lenyn-sosa-grounds-out-sharply-shortstop-gunnar-henderson-to-first-ba_auto1_5p600_11p600
dataset\ground_ball\Codex_Workstation\G_256,G_256,ground_ball,2,2,,yes,yes,0.770,0.870,0.770,0.870,,needs_visual_review,needs_knee_height_visual_review,needs_visual_review,0.400,,,global_audio_diff_peak_outside_event_tolerance:0.400,"ambiguous:2,4",MLB_823237_adrian-houser-in-play-run-s-to-trea-turner_auto1_4p160_10p160
dataset\ground_ball\Codex_Workstation\G_257,G_257,ground_ball,2,2,3,yes,yes,1.940,2.040,1.940,2.040,,suggested_change_needs_visual_review,needs_knee_height_visual_review,needs_visual_review,0.560,,,global_audio_diff_peak_outside_event_tolerance:0.560,\b(second baseman|second base|2nd baseman|2nd base)\b,MLB_822754_curtis-mead-singles-on-a-ground-ball-to-center-fielder-nathan-church-_auto1_1p480_7p480
dataset\ground_ball\Codex_Workstation\G_258,G_258,ground_ball,2,2,3,yes,yes,1.940,2.040,1.940,2.040,,suggested_change_needs_visual_review,needs_knee_height_visual_review,pass_audio_only_needs_visual_confirmation,2.000,,,,\b(second baseman|second base|2nd baseman|2nd base)\b,MLB_823235_justin-crawford-grounds-out-pitcher-ryan-walker-to-first-baseman-rafa_auto1_1p440_7p440
dataset\ground_ball\Codex_Workstation\G_259,G_259,ground_ball,1,1,2,yes,yes,0.990,1.090,0.990,1.090,,suggested_change_needs_visual_review,needs_knee_height_visual_review,needs_visual_review,4.020,,,global_audio_diff_peak_outside_event_tolerance:4.020;large_refinement_shift:0.500->1.040,\b(shortstop|short stop|left side|hole between third and short)\b,MLB_823403_jose-urquidy-in-play-run-s-to-fernando-tatis-jr_auto1_3p820_9p820
dataset\ground_ball\Codex_Workstation\G_260,G_260,ground_ball,4,4,,yes,yes,1.900,2.000,1.900,2.000,,needs_visual_review,needs_knee_height_visual_review,needs_visual_review,1.940,,,large_refinement_shift:1.350->1.950,,MLB_824455_luinder-avila-in-play-out-s-to-steven-kwan-gxiqoh_auto1_0p000_6p000
dataset\ground_ball\Codex_Workstation\G_261,G_261,ground_ball,3,3,,yes,yes,1.100,1.200,1.100,1.200,,needs_visual_review,needs_knee_height_visual_review,needs_visual_review,2.140,,,global_audio_diff_peak_outside_event_tolerance:2.140,,MLB_824617_sean-burke-in-play-run-s-to-adley-rutschman_auto1_3p720_9p720
dataset\ground_ball\Codex_Workstation\G_262,G_262,ground_ball,1,1,,yes,yes,1.500,1.600,1.500,1.600,,needs_visual_review,needs_knee_height_visual_review,pass_audio_only_needs_visual_confirmation,1.540,,,,"ambiguous:1,4",MLB_823565_jeffrey-springs-completes-six-no-hit-innings_auto1_0p000_6p000
dataset\ground_ball\Codex_Workstation\G_263,G_263,ground_ball,1,1,,no,no,1.080,1.180,1.080,1.180,,needs_visual_review,needs_knee_height_visual_review,needs_visual_review,5.840,,,global_audio_diff_peak_outside_event_tolerance:5.840,"ambiguous:2,4",MLB_823645_luis-garcia-in-play-run-s-to-jose-fernandez_auto1_3p500_9p500
dataset\ground_ball\Codex_Workstation\G_264,G_264,ground_ball,2,2,3,yes,yes,1.860,1.960,1.860,1.960,,suggested_change_needs_visual_review,needs_knee_height_visual_review,needs_visual_review,1.780,,,large_refinement_shift:1.000->1.910,\b(second baseman|second base|2nd baseman|2nd base)\b,MLB_824130_vinnie-pasquantino-grounds-out-second-baseman-chase-meidroth-to-first_auto1_2p640_8p640
dataset\ground_ball\Codex_Workstation\G_265,G_265,ground_ball,2,2,3,yes,yes,1.340,1.440,1.340,1.440,,suggested_change_needs_visual_review,needs_knee_height_visual_review,pass_audio_only_needs_visual_confirmation,1.400,,,,\b(second baseman|second base|2nd baseman|2nd base)\b,MLB_824534_tj-friedl-s-rbi-groundout_auto1_0p000_6p000
dataset\ground_ball\Codex_Workstation\G_266,G_266,ground_ball,3,3,3,no,no,1.960,2.060,1.960,2.060,,source_hint_matches,needs_knee_height_visual_review,pass_audio_only_needs_visual_confirmation,2.000,,,,\b(second baseman|second base|2nd baseman|2nd base)\b,MLB_822997_camilo-doval-in-play-run-s-to-jonathan-aranda_auto1_1p360_7p360
dataset\ground_ball\Codex_Workstation\G_267,G_267,ground_ball,2,2,,yes,yes,1.940,2.040,1.940,2.040,,needs_visual_review,needs_knee_height_visual_review,needs_visual_review,2.000,,,large_refinement_shift:1.400->1.990,"ambiguous:3,4",MLB_823156_cal-raleigh-grounds-out-second-baseman-isaac-paredes-to-first-baseman_auto1_1p560_7p560
dataset\ground_ball\Codex_Workstation\G_268,G_268,ground_ball,1,1,4,yes,yes,1.960,2.060,1.960,2.060,,suggested_change_needs_visual_review,needs_knee_height_visual_review,needs_visual_review,3.180,,,global_audio_diff_peak_outside_event_tolerance:3.180,\b(first baseman|first base|1st baseman|1st base|first-base line)\b,MLB_824294_jakob-marsee-grounds-out-to-first-baseman-spencer-torkelson_auto1_0p020_6p020
dataset\ground_ball\Codex_Workstation\G_269,G_269,ground_ball,2,2,3,no,no,1.980,2.080,1.980,2.080,,suggested_change_needs_visual_review,needs_knee_height_visual_review,pass_audio_only_needs_visual_confirmation,2.020,,,,\b(second baseman|second base|2nd baseman|2nd base)\b,MLB_824697_nico-hoerner-grounds-out-second-baseman-brandon-lowe-to-first-baseman_auto1_1p460_7p460
dataset\ground_ball\Codex_Workstation\G_270,G_270,ground_ball,2,2,2,yes,yes,1.960,2.060,1.960,2.060,,source_hint_matches,needs_knee_height_visual_review,pass_audio_only_needs_visual_confirmation,2.000,,,,\b(shortstop|short stop|left side|hole between third and short)\b,MLB_824697_dansby-swanson-grounds-out-shortstop-konnor-griffin-to-first-baseman-_auto1_1p440_7p440
dataset\ground_ball\Codex_Workstation\G_271,G_271,ground_ball,2,2,4,no,no,1.360,1.460,1.360,1.460,,suggested_change_needs_visual_review,needs_knee_height_visual_review,pass_audio_only_needs_visual_confirmation,1.200,,,,\b(first baseman|first base|1st baseman|1st base|first-base line)\b,MLB_824535_brandon-williamson-in-play-run-s-to-nolan-schanuel_auto1_3p420_9p420
dataset\ground_ball\Codex_Workstation\G_272,G_272,ground_ball,1,1,4,no,no,1.140,1.240,1.140,1.240,,suggested_change_needs_visual_review,needs_knee_height_visual_review,needs_visual_review,5.700,,,global_audio_diff_peak_outside_event_tolerance:5.700,\b(first baseman|first base|1st baseman|1st base|first-base line)\b,MLB_824857_chris-bassitt-in-play-run-s-to-heliot-ramos-lj8gho_auto1_3p460_9p460
dataset\ground_ball\Codex_Workstation\G_273,G_273,ground_ball,1,1,2,yes,yes,3.640,3.740,3.640,3.740,,suggested_change_needs_visual_review,needs_knee_height_visual_review,needs_visual_review,0.360,,,global_audio_diff_peak_outside_event_tolerance:0.360,\b(shortstop|short stop|left side|hole between third and short)\b,MLB_823074_ryan-watson-seals-the-red-sox-7-1-win_auto1_0p000_6p000
dataset\ground_ball\Codex_Workstation\G_274,G_274,ground_ball,2,2,,no,no,1.160,1.260,1.160,1.260,,needs_visual_review,needs_knee_height_visual_review,needs_visual_review,1.860,,,global_audio_diff_peak_outside_event_tolerance:1.860,"ambiguous:2,4",MLB_824533_sam-moll-in-play-run-s-to-oswald-peraza_auto1_3p960_9p960
